cid,text,time,author,channel,votes,heart
Ugwn6OOp8kjGQ7nawSp4AaABAg,❤Hay Và Thấm Quá Anh Lâm Ơi ❤,2 tháng trước,Đình Nhân Phạm,UCF5JA04R_t89D9A0K3A4siA,1,FALSE
,,,,,,
Ugyo1YpAtcfuNIWmmd14AaABAg,Nghe Thấm Tận xương Tủy 😢,1 tháng trước,Biên Văn,UCNK4J62Y5AtLMCYSLvNhl1w,0,FALSE
,,,,,,
UgzaePY2zdaTGvt0uXF4AaABAg,cảm ơn anh Lâm viết  những bài hát thấm tận xương nhe a,3 tuần trước,ChiNguyen Official,UC5a9eGhkS6ExqmoXybGH37A,2,FALSE
,,,,,,
UgzCy8u2-zmGTxChoI54AaABAg,Thích nghe nhạc a trai lắm. Mong a ra nhiều bài hay hơn nua để mn cung nghe để hiểu va thương nhau nhiu hon,1 tháng trước,Ốc tiêu Nguyentranphuonganh,UC8X7-IB4nfEOFA93yELhLSg,1,FALSE
,,,,,,
Ugy1I4eQneVIgmOPh-B4AaABAg,a hát  giống như ở đời lắm bài nào cũng rất ý nghĩa,1 tháng trước,Ông tiến,UC7_qx9oBNuc2WdeZGE1d69w,0,FALSE
,,,,,,
UgyhiNn4WBkhgWS7Pr94AaABAg,"Đúng cảm súc  tâm trạng ,đi đâu tìm tương lại",2 tháng trước,Trung thực Bùi,UC2o5_jJVtEgPeHhDfJG4gxQ,2,FALSE
,,,,,,
Ugys7Khq7Tf9MIQG2994AaABAg,Thích bài đấu tranh với  đời...,2 tháng trước,Nhật trí Duong,UCYldj75-KpwjohVa3WLt1pA,0,FALSE
,,,,,,
Ugw4BhNI2gPOgeTNQvh4AaABAg,Thấm từng câu từng chữ. 100 điểm a ơi👍👍👍,2 tháng trước,Thảo Nguyên Lâm,UC_urtH7GSofxyjcEKccpiCw,2,FALSE
,,,,,,
Ugwaaq46hq72ki1BA3h4AaABAg,nghe mãi ko chán chúc anh ra đc nhiều tác phẩm mới,3 tháng trước,thanh tran,UCaR-KUAuG_wELQ52ii3bf1g,2,FALSE
,,,,,,
Ugx1IIzi9Nje_-DVscx4AaABAg,👏👏👏,3 tuần trước,Phong hoang,UCz702JzouyWC0hQ2VgJf1qQ,0,FALSE
,,,,,,
UgyuEXqa_wFsTDgVPgx4AaABAg,👍👍👍,2 tuần trước,nhut nguyen,UCx3KpxXjdBN8RKZ2TfedYzQ,0,FALSE
,,,,,,
UgxWjplML6j4jxiOaf54AaABAg,Nhạc ah nghe rất thấm về đời..cảm ơn ah,2 tháng trước,Ngọc Tường vlog,UC5Du_WMSI6V-UVjbOHJCUng,2,FALSE
,,,,,,
Ugya_ztJQpYE5OoQqfd4AaABAg,Đỉnh của tuyệt đỉnh 👍,2 tuần trước,Hùng Nguyễn Mạnh,UCAMidehClTTytDZlGi0G05w,0,FALSE
,,,,,,
UgzPv0noGKzsNmsdAkZ4AaABAg,Nhạc hay mà ý nghĩa nữa.,2 tháng trước,Nhật Ei,UCyOrxoms8kAL9PLMLUImklw,2,FALSE
,,,,,,
UgyIzWOPGkU2XqO5rFB4AaABAg,❤❤❤❤❤,1 tháng trước,Sanh Pham,UCFGcsMokTYtH0cGs70N-Vkw,0,FALSE
,,,,,,
UgxhD75V8uhJjN2cbZ14AaABAg,Cho lên zing để nghe a oi,1 tháng trước,Trung Rain,UC7jNlC-xNfPZPjiedNuSIiA,0,FALSE
,,,,,,
UgxfjKwIPCsyAq-Brjt4AaABAg,30/09/2020 !!! Cùng chờ đón màn trở lại của K-ICM và APJ nhé mọi người <3,2 năm trước,ICM Entertainment,UCaqULXPDXdu561DMeWFq5Fw,12 N,FALSE
,,,,,,
UgztwZFQI4-DcE8hM3B4AaABAg,Sắp 2023 r còn ai chill k😊,8 tháng trước,Thành Phạm,UCFUn3LqcjaIEyP8d_HldYxg,802,FALSE
,,,,,,
UgxDcUrLmGKdft7p0cZ4AaABAg,"Tuyệt lắm anh K-ICM. Hãy để mọi người nhìn vào tài năng của anh, ko gì có thể cản bước",2 năm trước,Hưng Nguyễn,UCRblz5PE3dcehmcCgdovvQw,68,TRUE
,,,,,,
UgxgWFzg57AB6N60HMt4AaABAg,Ca từ trong bài này thật sự rất ấn tượng. Rất ít số bài nhạc trẻ ở thời điểm hiện tại có ca từ đẹp như bài này. Tác giả lựa chọn từ ngữ thật sự rất sâu sắc.,1 năm trước (đã chỉnh sửa),Khang Luong Huu,UC7OKdAMu5BdqskBIvdGUBqg,496,FALSE
,,,,,,
UgwXGCqU4Uosvqd4Dnx4AaABAg,"Bài này đúng là đỉnh cao k-icm giai điệu ko cần remix hay nhanh cứ nhè nhẹ kèm tiếng đàn như hòa tấu đi sâu lòng ng. Giọng hát vs đàn phiêu, lời cũng sâu lắng, thi thoảng vẫn quay lại mở nghe cảm giác vẫn phê",1 năm trước,Phuoc Nguyen,UC_-7UBR0cQDXUW-22wid9bQ,23,FALSE
,,,,,,
UgzMQ57VL1ovXHlUX614AaABAg,"Ánh trăng lạc lối gieo phù hoa duyên hóa thành tro
Mặt hồ rung lên mang hạt mưa xuyên nát lòng ta
Trái tim rộng lớn thu nhân gian trong đôi mắt sầu lo
Bầu trời riêng ta ru lời ca nhắn ai đừng xa

Pre Chorus:
Hà a ha à a, nhắn ai đừng xa
Nhìn từng chiếc lá úa phai màu rụng rời ngoài hiên
Hà a ha à a, mình ta với ta thôi mà
Tấm thân này chịu nhiều đớn đau lưu luyến

Chorus:
Gió lung lay bàn tay nâng cánh hoa tình
Dẫu trăm năm người thương vẫn cách xa mình
Thuyền mãi ra khơi đi về nơi con sóng vô hình
Chốn xa xăm trùng dương muôn hướng vạn lý

Ver 2:
Và đêm tối bên trong tâm hồn từng dòng suy nghĩ ta xa nhau vì ?
Bình minh giấu đi cô đơn ngày dài ta mong quên đi
Aiiiiiiii ai mang cô đơn đi
Aiiiiiiii ai mang cô đơn đi
Aiiiiiiii ai mang cô đơn đi
Và aiiiiiiiiiii

Pre Chorus:
Hà a ha à a, nhắn ai đừng xa
Nhìn từng chiếc lá úa phai màu rụng rời ngoài hiên
Hà a ha à a, mình ta với ta thôi mà
Tấm thân này chịu nhiều đớn đau lưu luyến

Chorus:
Gió lung lay bàn tay nâng cánh hoa tình
Dẫu trăm năm người thương vẫn cách xa mình
Thuyền mãi ra khơi đi về nơi con sóng vô hình
Chốn xa xăm trùng dương muôn hướng vạn lý",7 ngày trước,Hoang Tran,UCggPBfvG_UCzoWLHMrOngDw,6,FALSE
,,,,,,
Ugw18Xi4DwwTsFu_d7h4AaABAg,"mỗi câu từ , nhịp luyến cộng thêm sự kết hợp của những nốt đàn ma mị... mỗi lần nghe lại là lại nổi da gà . hay kinh khủng",1 năm trước,Hàռɦ Kɦúɕ Độɕ,UCOkxYFfgyLoJaqPHPvexuxw,198,FALSE
,,,,,,
Ugy0aJIqvAvlLfwHGV14AaABAg,"cũng gần 97tr rồi,lúc đầu cũng chỉ mong em ấy 10tr,bài hát vượt xa mong đợi tồn tại với thời gian,và nó cũng chứng minh rằng là đâu đó đang có những người nghe nhạc bằng tâm hồn và rất công tâm yêu tất cả mọi người",1 năm trước,Nina Nguyen,UCsS4h_wsm8C0tnVmlPwlmpw,1 N,FALSE
,,,,,,
UgzKuovLUj2ORv5bBi94AaABAg,"I'm still learning Vietnamese and it is a surprisingly easy language you just have to learn the different tones, consonants, and vowels    Either way i love every bit of music from Vietnam  and  Vietnamese people,  They are some of the most funniest, supporting, kind hearted people i've personally met in my life, Keep up with your amazing work Mr. K-ICM, You are one my biggest motivation with music ~ with much love  from America",8 tháng trước,Destiny Sea AMVs,UCGAyb2Z2wAvbSQDl6yPd-jg,145,FALSE
,,,,,,
Ugy6HytQCDGhHosfx3J4AaABAg,"Thế giới có tỷ tỷ tỷ bài hát, mỗi bài hát có mỗi cách hát, ý nghĩa riêng. Tài năng thực sự❤️",1 năm trước,Kênh Giải Trí,UC4e9XAkz_L76sLCluWxrIiQ,103,FALSE
,,,,,,
Ugwar_TGa2dvKbZhI4t4AaABAg,"Rất tự hào về MV này. Hơn 120M rồi, K ICM làm tốt lắm. Nghe nó thật sự rất cuốn hút, bắt tay",7 tháng trước,Nguyễn Duy Khương ,UCf1p7wrHhMFdZAs-YMzJ24Q,69,FALSE
,,,,,,
UgyC2_epGsdL7MqOWxl4AaABAg,"Chúc mừng KICM thắng giải MTV fan choice 2021, tui thức vote cho bạn, huy vọng bạn sẽ cống hiến nhiệt tình cho nền âm nhạc Việt, luôn ủng hộ bạn KICM",1 năm trước,Ui Da ,UCI5pkvGjpp7m9YmmebPLGyA,127,FALSE
,,,,,,
UgzeglcZ2WDcsjv17MV4AaABAg,"Bỏ qua những chuyện thị phi ko liên quan, thời gian trôi qua và chúng ta nên để mọi chuyện trôi đi. Và phải công nhận rằng bài hát này rất tuyệt vời, ca từ rất xuất sắc và đẹp. hiện nay các bài hát vpop hiện nay rất khó có bài nào có cách chọn từ ngữ đẹp như vậy. gia điệu ko cần quá nhiều thanh nhạc, ko cần remix chỉ cần đu đưa theo những tiếng đàn như hòa tấu, phiêu vào lòng người vậy. Rất tuyệt",7 tháng trước (đã chỉnh sửa),Sách Truy Hồn,UCIT3mUPMdzXxT-LBR5XlGEw,15,FALSE
,,,,,,
UgwOx7yXUm9cRqWEfFl4AaABAg,"Không ngờ bài này ra hơn 9 tháng rồi mà vẫn còn có sức hút với khán giả nhiều như vậy, nhìn lượt xem tăng đều thật sự mình rất vui cho Khánh , hy vọng sớm đạt được 100M",1 năm trước,Nguyễn Nguyễn,UCuLSlhq6I7W0wOK_dZwfM9g,175,FALSE
,,,,,,
Ugy420P3wUCYhT4r5RJ4AaABAg,tôi là 1 ng khó tính trong âm nhạc 🥺 nhưng công nhận bài này nghe rất cuốn âm nhạc hiện đại pha lẫn hơi hướng nhạc cổ 😘 nói chung k có gì để chê,1 năm trước,damen tra,UCAfjj-g0HuQ93r3kxz1EJXA,149,FALSE
,,,,,,
UgyNzeiIl1gOHyksoG94AaABAg,"sản phẩm của K-CM cứ như có chất gây nghiện vậy, rất hợp lý và được chau chuốt từng câu từng chữ thật tuyệt vời!!!",1 năm trước,Alan Nguyen,UCDCIODI5tgENHI66VUI9-kg,42,FALSE
,,,,,,
UgwtnFb7yYgfnOIoIht4AaABAg,"càng nghe càng hay,  hôm nào cũng bật nhạc K-ICM nghe hết.  luôn theo dõi và ủng hộ bạn.  😊😊😊",11 tháng trước,Vô 12AT1 Trần Thị,UC49AlE3tdfguHTTV90MGnJA,60,FALSE
,,,,,,
Ugwe2zONt4tiOmTJHN14AaABAg,"thật sự đây là một tác phẩm đặc biệt và rất ấn tượng, có thể nghe hoài, vài năm sau nghe lại vẫn hay vì nó có chất riêng và độc đáo",1 năm trước,BUBU ENTERTAINMENT,UCGx6Uk5h2OLohi6P3Sp0CHA,84,FALSE
,,,,,,
Ugwn9JBRRXXe0Gewn1V4AaABAg,"Bai hát nghe độc và lạ,  giai điệu mới mẻ có sự cách tân...làm chú ý thêm sự thu hút.  Thật tuyệt vời vì tôi nghe được bài hát này .",6 tháng trước,Minh Tam Nguyen,UC9hLvtpBqqeyNo2ioq6Kuug,0,FALSE
,,,,,,
UgyMW9gyKhl4oMWwbrN4AaABAg,Nghe đi nghe lại rất nhiều lần k biết chán nghe rất đã tai cảm ơn KICM,1 năm trước,Thuy Duong,UCzPJT9uUhtCs9IxZ7EzA16g,14,FALSE
,,,,,,
UgxJ5OXZo0_aIUeXgN54AaABAg,Giàu sang nghe chất vãi,1 năm trước,Kaisen gaming N̸͟͞E̸͟͞V̸͟͞E̸͟͞R̸͟͞,UCYBh4tqpw8aPy7Np_Z1ObDQ,12,FALSE
,,,,,,
UgyQrvQcb79Ag9OCeKR4AaABAg,"Mình rất thích dòng nhạc reggae, ub40, Bob Marley...  lần đầu tiên được nghe phiên bản việt rất hay",3 tuần trước,Cuong Le,UCBd9xQdLaA_JuwNSACWQZCw,3,FALSE
,,,,,,
UgyiCL_J0PtLfF0u_Cx4AaABAg,vẫn chất như ngày nào♥️,1 năm trước,Lê Phong,UCu4FzGedmOPk659Ct_k4hMg,3,FALSE
,,,,,,
UgyKjk6eEpkqCG09RWx4AaABAg,Nghe mà nó thấm đó ad nhớ tới ae nhiều lắm ☺️,1 năm trước,Minh Phát Trần,UCq2hNWNzCz3WBFn2Czok0mA,16,FALSE
,,,,,,
UgxydhD7jECRY2JYUpx4AaABAg,một chữ gọi là chất😍,1 năm trước,Luc Nguyen,UCTZSaaeBS94tjzGAuSqyh_Q,10,FALSE
,,,,,,
UgyUQyE7JNBUR5zhdsZ4AaABAg,Nhạc hay púa ❤❤❤,1 tháng trước,Trang Lê,UCteqSXLcQ0HATXd_FHRIQXQ,0,FALSE
,,,,,,
Ugx5_tpnkUt2XXNPYqp4AaABAg,이것은 내가 들어본 최고의 음악이다,1 năm trước,Việt Đất,UCfafAGW7Iwo8zydOVilwScg,9,FALSE
,,,,,,
UgwdrOeCfdnSnVnEws94AaABAg,Nhạc này ngầu quá nên tui nghe hoài  hoài luôn,11 tháng trước,lão yanh hồ,UCe33QOPfoMmkhX55Bxfg3fQ,2,FALSE
,,,,,,
UgxZBYcvWxaXSW4Hhsl4AaABAg,Cho tên các bài trong list đi Ad,1 năm trước (đã chỉnh sửa),Yen Nguyen,UCLlQyhO4Z4dhkq6naMx4heg,0,FALSE
,,,,,,
UgzgfeltPe_y_2lGPQ94AaABAg,Nghe ko ngừng luôn đeo tai nghe quá đã chất 👌,8 tháng trước,trầm mino,UCDs8LSGZ6Vsksv4hzNLobqQ,1,FALSE
,,,,,,
Ugy060oj_df97hkVCzp4AaABAg,👏👍❤️😘💐,3 tháng trước,Ni ai Pi nang,UCU6WU6XK8CdJyCdxZMJCyPQ,0,FALSE
,,,,,,
UgyZh5xSBhXDcqWFMJB4AaABAg,😍😍😍,1 năm trước,THANH THÚY 92,UCnxhP8nLEidbT6KK-Mg2u9Q,3,FALSE
,,,,,,
Ugx6dh8cn5RxtvbNmi54AaABAg,Hãy quá❤️,1 năm trước,Lantran Trần Thị Cẩm lan,UCsw1bxjTqOmQryiz4l6bR9w,6,FALSE
,,,,,,
UgyLMAcKnpLAz1FhM7N4AaABAg,chỉ có 1 chữ là gắt,1 năm trước,an pham,UCNszLCH_jyekJPHc6PGWD6Q,1,FALSE
,,,,,,
UgxxC5Nb39epumkN6A14AaABAg,Phải gọi là chất😎😎,1 năm trước,ô mai gót,UChYegHDJ_6lTkDloA8o7r3A,1,FALSE
,,,,,,
UgwCnVjmlwTyzLpaFV14AaABAg,cháy lên🥰,2 tháng trước,Tuyền Thanh,UCnWlKSr1QI8f9dQENOYXYhA,1,FALSE
,,,,,,
UgznoXJlKXbUxQ3L4Yd4AaABAg,Chất như nước cất !!,2 tháng trước, Điền Phú Nguyễn,UCsqZc2lSHXB3vD_E_vhhFMg,1,FALSE
,,,,,,
UgxZTSxK9MQeg14vDBV4AaABAg,Nghe mà nghiện luông đó,1 năm trước,Lantran Trần Thị Cẩm lan,UCsw1bxjTqOmQryiz4l6bR9w,0,FALSE
,,,,,,
UgzAGDEcgb4Xaemd5wt4AaABAg,Đó giờ mới nghe dc bài nhạc chất chơi,1 năm trước,Pan Anh ba phải tv,UCeFsPx0GRfZN17_syZyoBBw,2,FALSE
,,,,,,
UgzYeAai7qk3OAFC_LN4AaABAg,Nghe hoài ko chán,1 năm trước,Tèo Quang,UCuqrHfuNngUie3RGe8IT49Q,3,FALSE
,,,,,,
UgyVIRLyquWMPQjsWPJ4AaABAg,👉Anh/Chị có thể tìm hiểu về chương trình chuyển hóa tâm thức tại đây: https://bit.ly/chuyen_hoa_tam_thuc_vn,8 tháng trước,Học viện CEO Việt Nam Global,UCOqlLTqZ_QF67yQ-MXxqJjg,0,FALSE
,,,,,,
Ugz5lITb0aP8t9sjrMl4AaABAg,"bạn này cũng giống em , em cũng sợ giao tiếp nhưng em lại chọn tập đi bán hàng để rèn luyện kĩ năng giao tiếp ạ. Vượt qua nỗi sợ bằng cách đối mặt với nó. Em cám ơn Thầy ạ",8 tháng trước,Thuận Nguyễn,UCvhf87eAPINFI-NoK02b2WQ,8,TRUE
,,,,,,
Ugx_0wDm3dKvoOsQ8wd4AaABAg,"Mình năm nay 29 tuổi và 2 năm trước mình có gây một số việc sai lầm với người khác ,và bây giờ khi đi ra ngoài mình rất là sợ hãi,nhưng nghe thầy giảng rất hay và ý nghĩa,giờ thấy tâm cũng đỡ hơn,mong là mình sẽ tốt hơn,cảm ơn thầy",2 tuần trước,Jong K,UCjaqcURLZIulgqNSqzopPWQ,0,TRUE
,,,,,,
Ugw7AyKm1pogykr39Dx4AaABAg,"Hôm nay thứ 7 ngày 6 tháng 5 năm 2023, mình muốn chuyển qua lớp A thầy Chiến để học vì muốn đạt điểm 9 thay vì chỉ dừng lại ở điểm 8 ở lớp B.Mình sợ, sợ không theo kịp thì bị thầy yêu cầu quay về lớp B, sợ cô đơn khi mình không quen ai ở đó, sợ đối mặt với thực tế là mình không làm được điểm cao.. Sợ mình không đỗ đại học mình muốn...Và mình đang sợ nhiều thứ không lý giải được dù biết nó rất vô lý...",8 ngày trước,Hey,UCX6Ahkjs-669IzqSdHOBbkw,0,TRUE
,,,,,,
Ugx9bPK3fD3MN72LDcR4AaABAg,Cảm ơn thầy rất rất nhiều. Cảm ơn khi mỗi lần có điều gì bế tắc trong cuộc sống lại được nghe những lời tâm sự thực sự quý hơn vàng của thầy. Chúc Thầy luôn mạnh khoẻ và hạnh phúc !,1 tháng trước,Tee Art,UCdQ14uWrfTarhuThbwoFd3w,0,FALSE
,,,,,,
Ugz51oWZqbBdaGIzmE94AaABAg,"em xin cảm ơn những lời chia sẻ đầy tâm huyết của thầy 
hi vọng bản thân đủ duyên để được tham gia khoá học của thầy . em xin chúc thầy thật nhiều sức khoẻ và niềm vui để tiếp tục truyền đạt những điều hay ý đẹp cho chúng e lĩnh hội ạ 🥰",11 tháng trước,玉侖,UCFhiibIq_8aqfGeuLVe42mQ,2,FALSE
,,,,,,
Ugy_Zj1UN8luOvTbXBN4AaABAg,Đi ra ngoài phải đẹp. Phải ngẩng cao đầu hiên ngang. K là bị chửi xấu xí thiếu tự tin thiếu giáo dục..😀 ý thức giúp mình đó chứ. Phải học và thay đổi cho tốt lên từng ngày.. cảm ơn thầy!,1 năm trước,Nhân Nguyễn offical,UC0-5lRm7AF32JxuWMyu4OGg,2,FALSE
,,,,,,
UgwN8Wez81oSGrlhOS14AaABAg,Quá hay a Tuấn ơi,2 tháng trước,Huy funi,UCgGVyR9kuy-tw4oaDHPvf4A,0,TRUE
,,,,,,
UgyxHVpk3TbJfYG2fa54AaABAg,cảm ơn thầy nhiều nếu không có thầy của ngày hôm nay trong video này thì chắc con chỉ mãi bảng năng thôi không có ý thức vì những gì mình làm mình cho là ý thức nhưng không phải đó chính là bảng năng mà mình không hề biết đến ❤❤❤,1 năm trước (đã chỉnh sửa),Chua Sồng,UCEsln6qrOd737xEx7FaspDQ,2,FALSE
,,,,,,
UgzAfvJgPJvK5W0hGyl4AaABAg,Ý thức hơn bản năng,1 tháng trước,Tiến Đỗ,UCayi8zHIY0vjFHXhSH27kWA,0,TRUE
,,,,,,
UgyNyUfI9yRx-a2Z2714AaABAg,"hay quá, cảm ơn thầy. Mình cũng 97 cũng đang dần tập ý thức để chống lại các thói quen sinh ra từ bản năng ""xấu"" đây",11 tháng trước,Hùng Lê BĐS Gamuda Land,UCDjLKFkEAXElUYJ2S9_bApw,1,TRUE
,,,,,,
UgyogevDlh9k_hDoGj94AaABAg,Mình đang sống theo bản năng nhiều quá :)) đọc xong cảm nhận dc chính mình trong đó,5 tháng trước,video giải trí,UC0CfuG91EGhuiNZtmZN9xxA,1,TRUE
,,,,,,
UgxpLn_2eaY92hYvoj14AaABAg,thầy cho e xin link nhạc để e nghe những lúc học tập vs ạ,9 tháng trước,Thành Phan,UCZV6OrJzhRxJHUE4YUFij1Q,0,TRUE
,,,,,,
UgzzrOSnxOFPCEX1wwt4AaABAg,Xin bái phục sự xuất sắc uyên thâm của Thầy,1 năm trước,Humble mai,UCyp21xtgqHpHMynqvabnV5Q,2,FALSE
,,,,,,
UgyJHw_ygs7ilT2o1C54AaABAg,Em biết ơn Thầy đã chia sẻ ạ,1 tháng trước,Sư Tử,UCLHTNjJ7BnxEdF9opWGAMmA,0,TRUE
,,,,,,
Ugx1Fk3n4I5Ahl1gikt4AaABAg,Thầy chia sẻ dễ nghe dễ hiểu! 😊 cám ơn Thầy nhiều lắm!,1 năm trước,LOAN NGUYEN NGOC PHUONG,UC9SQ7uNnZQX5baXcENTR5rQ,4,FALSE
,,,,,,
Ugw_76nbx6YhVcW1ycF4AaABAg,Hay qua em ngộ ra nhiều! Cảm ơn thầy Tuấn,1 năm trước,Miss Ther,UCcILJ2-V2P2bsuN8ipikscg,0,TRUE
,,,,,,
UgyDVEhkcE9hg9wimUp4AaABAg,"Cảm ơn anh Tuấn nhiều 
Chia sẻ rất hay ạ ❤️❤️❤️",1 năm trước,Xe Máy Xuân Hợp,UCvtDKPuFLVlHaOmdVyyxTqA,0,TRUE
,,,,,,
UgxuRglKEx8-58IPhuF4AaABAg,Haha có điểm thầy cho mk hợp nhau  ấy 😊😊,1 năm trước,Hung Bui,UCuzOJjk8KBFrVNX-EODCVEQ,0,FALSE
,,,,,,
UgxdTwumFVK42LOlX6t4AaABAg,không còn chuỗi nhiệm vụ khi mở khóa vé nữa à :((,5 ngày trước,@trannh2011,UCTNUAjfGVVqbDzfBTy9YrhA,0,FALSE
,,,,,,
UgyHFLHeUVbG8tvPsoV4AaABAg,Đợt này có dự đoán kết quả không v ad?,2 tuần trước,@huydien1703,UC1gaTbvhPP-J5zvWwXCw62w,0,FALSE
,,,,,,
Ugzem2nome94RR8NIG54AaABAg,À trùng ngày đi làm :V,2 tuần trước (đã chỉnh sửa),@dduwsc5442,UCKUEp-5P9DiBkiNRWuMsgOA,0,FALSE
,,,,,,
UgyWDK2fYEFvFPPkHoJ4AaABAg,"về RIOT cũng có dự đoán  trận đấu lấy tinh hoa lam nha anh em, mà có cl",2 tuần trước,@huynguyenthe346,UC1Vq5-ys8IPK52QXP5vW7ng,0,FALSE
,,,,,,
UgyZ1MLf_iMufWP5UFZ4AaABAg,"mùa 1 xem đúng chất thi thố  , toàn bài hay , mùa 2 xem trailler Fan đã vote đỏ d*í lên rồi ;))",2 tháng trước,@haoduong2569,UCL7_VX3YSMK100nE4g8Erxw,21,FALSE
,,,,,,
UgxMw5lRMWWouBsNYgl4AaABAg,"Mùa 1 thành công thật, nhiều bạn đã có chỗ đứng, nhận được tài trợ, đc mời đóng quảng cáo và có nhiều bài hit như Gducky, Dế choắt, Uno Bigboi, Gil,...",6 tháng trước,@vic-foxyfashion,UCwzfDtENkmo07UI97vlEF2w,29,FALSE
,,,,,,
Ugz5E5PBhNbT2q0aO1p4AaABAg,Quá nhiều cảm xúc mặc dù mình đã xem nhiều lần ❤,1 tháng trước,@NganNguyen-lp7pe,UCMf7TXrWlwzdFbyZZVYZBNA,5,FALSE
,,,,,,
UgzPcH8TIKBn-bGKN654AaABAg,"Cá nhân vẫn rất hâm mộ binz,karik và rap việt mùa 1 và mùa 2",4 tháng trước,@nquabi1640,UCPwVkjhSsOc4Nu7mzhU1T9Q,6,FALSE
,,,,,,
Ugw5dmhlkSK0YcvWoEZ4AaABAg,Trong video này đã có 10 tiết mục thuộc về đội Karik rồi tuyệt vời quá,5 tháng trước,@kumihoasuna0385,UCpTs4myeCY4exbcBalkjMBg,7,FALSE
,,,,,,
UgwXx4EhX3mnjEpawAZ4AaABAg,Mùa 1 tập hợp những con quái vật khủng nhất của rap việt,5 tháng trước,@nhuanh85nguyen22,UCCULgOP_0ekLGtJj7G44ZbA,9,FALSE
,,,,,,
UgxcZzNdaTZw97goJ_V4AaABAg,"nghe cuốn từ tiết mục này sang tiết mục khác, ko rời đc í 
😅😔😳",4 tháng trước,@gabrie8209,UCTG2G2U7cnse0mrYJ96Xkkg,5,FALSE
,,,,,,
Ugy7lVHe3rY8zf6XWmt4AaABAg,"tôi vẫn thích mùa 1 hơn, quá nhìu bài hay trong mùa 1, đặc biệt chú vịt vàng trong mắt tôi quá ư là tuyệt zời🎉🎉",2 tháng trước,@hobaotranho1160,UCeD8I5mxjCP5J09tiCvjzgw,7,FALSE
,,,,,,
UgweDjfzamqokHt8NVx4AaABAg,Nghe đi nghe lại vẫn thấy hay .....ban giám khảo rất tuyệt vời .,10 tháng trước,@auoii5317,UCQUwyzjmvm5stDXnIyEIeTA,6,FALSE
,,,,,,
UgyzhvaNoLHk4W93UxR4AaABAg,Mùa 1 thí sinh Binz chất vl - mùa 2 thí sinh như bản sao ổng ý,2 tháng trước,@PhucNguyen-yi1xg,UC0Ll0QMrztXEvOiUPu5mrmA,3,FALSE
,,,,,,
Ugwb1SgdkTmIDv1ww3t4AaABAg,"Chất lượng, Sỹ Luân chắc thích bản Cover này lắm này! Chúc mừng em cùng toàn thể Ekip F. Studio",1 năm trước,@kenlin8523,UC4Z_dfmHuW1xbxS5F2eQo7A,8,FALSE
,,,,,,
UgyuisRTdPAqORRsRT54AaABAg,Đôi mắt của gducky là điểm nhấn của ráp việt vòng tuyển chọn,5 tháng trước,@PhuNguyen-re1yh,UCQ6NZUvITqsZ_QzsN4EVc0g,10,FALSE
,,,,,,
UgwdoJmImH3rmairoYp4AaABAg,Không ai nhắc đến anh Sol7 cả một tượng đài nhạc Rap,1 tháng trước,@khuongduy826,UCpFpMPx_9FxEI5mIYjMTvvg,5,FALSE
,,,,,,
UgzKXbTir900DCU8Ogp4AaABAg,we love rap,1 năm trước,@ducngocnguyen4671,UCG6adK1U4HFEIPjyJYo0IAg,9,FALSE
,,,,,,
UgyarBgUlwuDA6TXeRN4AaABAg,Nghe đã quá😍,1 năm trước,@dungha8549,UCVk7x13MTfcGZK0FsDwYMlw,7,FALSE
,,,,,,
UgxSPYtRkO_RfgE-w7V4AaABAg,Chương trình ráp việt mùa 1 thật tuyệt vời,5 tháng trước,@thoainguyenvan8831,UCu9NJIziRF6Ydmij_QEz0Hw,2,FALSE
,,,,,,
Ugwgdqgn-SJNEwvBiZ14AaABAg,Mùa 1 làm lên tên tuổi rap việt,9 tháng trước,@KhaiNguyen-mz4fo,UCbrRkQFMIlOOop7UAXwO7vQ,3,FALSE
,,,,,,
Ugyaddcie0gHD2HfAIl4AaABAg,mùa 1 mãi đỉnh .xem hoài ko chán,2 tuần trước,@sonhiep7351,UCanoNJKPscEV0yc1yS-vpkA,0,FALSE
,,,,,,
UgyrsSi5BD1slsivVGB4AaABAg,RV mùa 1 hay quên lối về😎,10 tháng trước,@lavish7836,UCdJlA2pC590BTMZscTtqHdA,7,FALSE
,,,,,,
UgzeFJW94szwQ_qYtcd4AaABAg,"Tuyệt quá, giọng Phúc ấm áp quá",10 tháng trước,@kateland2333,UCvFxA-XQdKkExjR1EWfV6sA,2,FALSE
,,,,,,
UgxIPuW3ayU2yNoEx2V4AaABAg,Đố anh ăn được hết đống này 🍏🍎🍐🍊🍋🍈🍓🍇🍉🍌🍒🍑🥭🍍🥥🥦🥑🍆🍅🥝🥬🥒🌶🌽🥕🍞🥯🥐🍠🥔🥖🥨🧀🥚🍳🍖🍗🥩🥓🥞🦴🌭🍔🍟🍕🥗🌯🌮🥙🥪🥘🥫🍝🍜🍲🍤🥟🍱🍣🍛🍙🍚🍘🍥🥠🍨🍧🍡🍢🥮🍦🥧🧁🍰🎂🍿🍫🍬🍭🍮🍩🍪🌰🥜🍯🥤🍵☕️🍼🥛🍶🍺🍻🥂🍷🍾🍹🍼🍸làm được e lạy a 😂😂,6 tháng trước,Tom_mắtLồi,UCjBLibDPiCSe4Jn2a04NbGA,37,FALSE
